YEAR,STATEFIP,age_group,mean_INCWAGE
2016,12,nan,0.0
2016,13,18 and under,372.7261154091727
2016,13,19-25,12680.357013410048
2016,13,26-34,32052.520693709946
2016,13,35-54,46647.1259844167
2016,13,55-64,35160.963293459645
2016,13,65+,6507.273218125251
2016,13,nan,0.0
2016,15,18 and under,458.3559771173343
2016,15,19-25,16987.128600787946
2016,15,26-34,34394.08973687542
2016,15,35-54,44368.258338898806
2016,15,55-64,40550.009649568376
2016,15,65+,9559.912638513042
2016,15,nan,0.0
2016,16,18 and under,368.5035441704862
2016,16,19-25,16867.380983164512
2016,16,26-34,31775.225607944278
2016,16,35-54,42308.17007764327
2016,16,55-64,34124.441817386236
2016,16,65+,5149.790040923627
2016,16,nan,0.0
2016,17,18 and under,369.2119411943228
2016,17,19-25,14469.245184663887
2016,17,26-34,40800.38294768682
2016,17,35-54,57522.10345832301
2016,17,55-64,42625.70801062137
2016,17,65+,12285.769526913538
2016,17,nan,0.0
2016,18,18 and under,442.92915673512147
2016,18,19-25,16216.29965873233
2016,18,26-34,36265.247001126554
2016,18,35-54,41393.45464065804
2016,18,55-64,36882.52235715522
2016,18,65+,9384.775403183663
2016,18,nan,0.0
2016,19,18 and under,536.8886407832728
2016,19,19-25,19668.291329583728
2016,19,26-34,43779.109579544645
2016,19,35-54,50438.72975445766
2016,19,55-64,44618.9087526855
2016,19,65+,8175.667185760031
2016,19,nan,0.0
2016,20,18 and under,493.688416263958
2016,20,19-25,16256.740585287109
2016,20,26-34,38981.97421223333
2016,20,35-54,47184.1324771284
2016,20,55-64,34963.14260276891
2016,20,65+,13270.752690546004
2016,20,nan,0.0
2016,21,18 and under,264.68586473955224
2016,21,19-25,14069.149838910695
2016,21,26-34,33405.21309004243
2016,21,35-54,42793.362002085
2016,21,55-64,25820.704200151093
2016,21,65+,5913.556920678657
2016,21,nan,0.0
2016,22,18 and under,357.8940704048513
2016,22,19-25,12918.974579977596
2016,22,26-34,32257.40087335273
2016,22,35-54,45449.96148771629
2016,22,55-64,37476.802690706
2016,22,65+,10275.465053867863
2016,22,nan,0.0
2016,23,18 and under,646.1328769220954
2016,23,19-25,10849.382922756997
2016,23,26-34,29255.39575632427
2016,23,35-54,40708.42295592441
2016,23,55-64,34017.37754581678
2016,23,65+,7722.811426860629
2016,23,nan,0.0
2016,24,18 and under,263.30614123702946
2016,24,19-25,17972.014095169878
2016,24,26-34,40662.83722564617
2016,24,35-54,59759.95373141276
2016,24,55-64,45886.17302825101
2016,24,65+,16270.766215093234
2016,24,nan,0.0
2016,25,18 and under,369.9951004040558
2016,25,19-25,18987.869924139894
2016,25,26-34,46250.320939709265
2016,25,35-54,60883.08086331388
2016,25,55-64,51160.70039746956
2016,25,65+,10917.84042700144
2016,25,nan,0.0
2016,26,18 and under,334.51699153512664
2016,26,19-25,15437.127324196157
2016,26,26-34,32548.40552787382
2016,26,35-54,45461.32150721921
2016,26,55-64,34208.309067973416
2016,26,65+,10972.198052285928
2016,26,nan,0.0
2016,27,18 and under,678.1988448987294
2016,27,19-25,20104.69359820281
2016,27,26-34,40782.050053997176
2016,27,35-54,56481.518375696396
2016,27,55-64,47145.245655199265
2016,27,65+,9453.817246026123
2016,27,nan,0.0
2016,28,18 and under,232.29472244103965
2016,28,19-25,12592.587083007435
2016,28,26-34,27957.299632299826
2016,28,35-54,36317.985916435646
2016,28,55-64,25698.009226146693
2016,28,65+,5798.858686422148
2016,28,nan,0.0
2016,29,18 and under,567.2009430180813
2016,29,19-25,15438.095220139874
2016,29,26-34,37425.010391118005
2016,29,35-54,46600.6237004473
2016,29,55-64,35578.74633466936
2016,29,65+,10185.579404231881
2016,29,nan,0.0
2016,30,18 and under,563.1832621635148
2016,30,19-25,15704.552409553535
2016,30,26-34,35331.8608935529
2016,30,35-54,42769.706308091256
2016,30,55-64,32126.951373069085
2016,30,65+,7280.153873915001
2016,30,nan,0.0
2016,31,18 and under,602.7776267277046
2016,31,19-25,17662.77109023022
2016,31,26-34,43685.75830056929
2016,31,35-54,49232.106336089346
2016,31,55-64,39012.31984501123
2016,31,65+,9601.99631023353
2016,31,nan,0.0
2016,32,18 and under,164.57219285265901
2016,32,19-25,17331.06988797055
2016,32,26-34,31505.928130272878
2016,32,35-54,40891.93061720614
2016,32,55-64,32920.47799149954
2016,32,65+,13376.03098959453
2016,32,nan,0.0
2016,33,18 and under,410.1503498345114
2016,33,19-25,19457.028763378137
2016,33,26-34,37535.73397777155
2016,33,35-54,53347.45922706543
2016,33,55-64,51719.19339214637
2016,33,65+,12263.864568385496
2016,33,nan,0.0
2016,34,18 and under,431.99703108734286
2016,34,19-25,15676.42926598467
2016,34,26-34,45557.203831465675
2016,34,35-54,57480.40619715147
2016,34,55-64,46447.090985157556
2016,34,65+,12036.209065966259
2016,34,nan,0.0
2016,35,18 and under,225.0723165411159
2016,35,19-25,15462.99011263035
2016,35,26-34,28365.26330294126
2016,35,35-54,36471.4239607535
2016,35,55-64,28364.34474651656
2016,35,65+,8294.541061032562
2016,35,nan,0.0
2016,36,18 and under,273.4678993819401
2016,36,19-25,13320.962688043275
2016,36,26-34,41148.378682534225
2016,36,35-54,50138.66808275545
2016,36,55-64,45149.627034056706
2016,36,65+,14319.129141386917
2016,36,nan,0.0
2016,37,18 and under,167.8736960263308
2016,37,19-25,16274.608572683886
2016,37,26-34,33032.03715103583
2016,37,35-54,44021.58979548959
2016,37,55-64,36116.62240709881
2016,37,65+,7578.409927142599
2016,37,nan,0.0
2016,38,18 and under,349.55488167917554
2016,38,19-25,28288.442239499385
2016,38,26-34,38043.14063230649
2016,38,35-54,49187.05451715901
2016,38,55-64,43869.46166216415
2016,38,65+,9416.787831711974
2016,38,nan,0.0
2016,39,18 and under,377.83985310542306
2016,39,19-25,16267.007300755517
2016,39,26-34,35865.67243322174
2016,39,35-54,45153.85487716134
2016,39,55-64,32573.612055997004
2016,39,65+,8565.122285941621
2016,39,nan,0.0
2016,40,18 and under,178.161474901905
2016,40,19-25,15649.431585575323
2016,40,26-34,35321.806055866095
2016,40,35-54,42079.561941162094
2016,40,55-64,35209.55872211899
2016,40,65+,7352.904428157607
2016,40,nan,0.0
2016,41,18 and under,293.69029201537586
2016,41,19-25,15571.943784256013
2016,41,26-34,34581.060429006044
2016,41,35-54,43348.36457358834
2016,41,55-64,33022.72748997545
2016,41,65+,7918.422194959569
2016,41,nan,0.0
2016,42,18 and under,545.626128257849
2016,42,19-25,16083.628186718553
2016,42,26-34,41169.04877564155
2016,42,35-54,47327.31653915261
2016,42,55-64,42216.837310238894
2016,42,65+,8221.077140484873
2016,42,nan,0.0
2016,44,18 and under,381.6704520765149
2016,44,19-25,15556.463180103381
2016,44,26-34,40302.026403839875
2016,44,35-54,45629.22916493084
2016,44,55-64,43054.59721480982
2016,44,65+,17245.34705207293
2016,44,nan,0.0
2016,45,18 and under,458.4689810722335
2016,45,19-25,14181.1891276779
2016,45,26-34,30782.08235172312
2016,45,35-54,42953.416879129654
2016,45,55-64,29072.330405475834
2016,45,65+,6298.899764333235
2016,45,nan,0.0
2016,46,18 and under,273.03840844567384
2016,46,19-25,18437.793462518985
2016,46,26-34,40118.78499547973
2016,46,35-54,46312.94067624058
2016,46,55-64,40435.060244438406
2016,46,65+,10552.346855996293
2016,46,nan,0.0
2016,47,18 and under,470.7297518579075
2016,47,19-25,17267.86070532555
2016,47,26-34,32745.557521344006
2016,47,35-54,42544.2831236243
2016,47,55-64,38232.12012219066
2016,47,65+,8050.5946472042715
2016,47,nan,0.0
2016,48,18 and under,169.67327871478093
2016,48,19-25,16172.790037841594
2016,48,26-34,39213.84186874723
2016,48,35-54,45956.23352353754
2016,48,55-64,44784.048283637916
2016,48,65+,11005.96240106189
2016,48,nan,0.0
2016,49,18 and under,463.3984702627824
2016,49,19-25,18897.586996600225
2016,49,26-34,31489.287960955662
2016,49,35-54,50943.322562497255
2016,49,55-64,42423.97320120079
2016,49,65+,9230.828463862645
2016,49,nan,0.0
2016,50,18 and under,516.52664045379
2016,50,19-25,17914.19973374604
2016,50,26-34,39501.14669224218
2016,50,35-54,48313.792816195855
2016,50,55-64,39442.15408353032
2016,50,65+,12599.764380316374
2016,50,nan,0.0
2016,51,18 and under,236.1150469200483
2016,51,19-25,15456.08805014903
2016,51,26-34,45153.299378093485
2016,51,35-54,53990.761722360854
2016,51,55-64,45112.68904684321
2016,51,65+,10426.512335784995
2016,51,nan,0.0
2016,53,18 and under,234.05656924179195
2016,53,19-25,17287.960913073897
2016,53,26-34,41403.062885840845
2016,53,35-54,55620.438979287945
2016,53,55-64,38024.90353254176
2016,53,65+,8855.056569126113
2016,53,nan,0.0
2016,54,18 and under,241.52091064508102
2016,54,19-25,13853.151871449378
2016,54,26-34,33973.181685393436
2016,54,35-54,37083.2753589911
2016,54,55-64,25577.010717586432
2016,54,65+,5865.817962102005
2016,54,nan,0.0
2016,55,18 and under,496.7362427346196
2016,55,19-25,17654.784074642615
2016,55,26-34,35588.99585580074
2016,55,35-54,46793.34582643853
2016,55,55-64,34929.26408676951
2016,55,65+,6684.759453412068
2016,55,nan,0.0
2016,56,18 and under,656.6713594330927
2016,56,19-25,19047.31113430904
2016,56,26-34,43842.96996261427
2016,56,35-54,47312.387120443585
2016,56,55-64,40739.56995678798
2016,56,65+,13223.886574172991
2016,56,nan,0.0
2017,01,18 and under,214.341883899241
2017,01,19-25,14421.895766883228
2017,01,26-34,31343.612108799774
2017,01,35-54,40883.63971623556
2017,01,55-64,39617.11031189541
2017,01,65+,9339.789397870018
2017,01,nan,0.0
2017,02,18 and under,309.78129035590604
2017,02,19-25,22031.84373065254
2017,02,26-34,38651.898410222326
2017,02,35-54,50746.461825466
2017,02,55-64,45360.19145299551
2017,02,65+,12590.78791815003
2017,02,nan,0.0
2017,04,18 and under,315.3788157227036
2017,04,19-25,15789.975601751976
2017,04,26-34,38694.892949019944
2017,04,35-54,46784.43213011234
2017,04,55-64,34839.14091927148
2017,04,65+,8745.37650119498
2017,04,nan,0.0
2017,05,18 and under,275.8647660118262
2017,05,19-25,16448.58315042742
2017,05,26-34,31251.79890311006
2017,05,35-54,46894.64967321882
2017,05,55-64,28405.868400931373
2017,05,65+,14822.706831459007
2017,05,nan,0.0
2017,06,18 and under,241.18887690307096
2017,06,19-25,16092.887086969995
2017,06,26-34,38844.42771394147
2017,06,35-54,52524.908506255655
2017,06,55-64,42300.446312113854
2017,06,65+,11900.662267286412
2017,06,nan,0.0
2017,08,18 and under,263.96561311692665
2017,08,19-25,25934.14659017468
2017,08,26-34,41798.41858126066
2017,08,35-54,56678.70345478325
2017,08,55-64,43631.10306717875
2017,08,65+,13314.484875119331
2017,08,nan,0.0
2017,09,18 and under,150.8135380493837
2017,09,19-25,14255.69873705134
2017,09,26-34,46611.79173691976
2017,09,35-54,57517.900591959726
2017,09,55-64,59537.223610127636
2017,09,65+,11190.143955124819
2017,09,nan,0.0
2017,10,18 and under,316.14668446924793
2017,10,19-25,16346.444607313086
2017,10,26-34,35855.91796411544
2017,10,35-54,45514.27273125086
2017,10,55-64,38727.2856823616
2017,10,65+,10730.220892452851
2017,10,nan,0.0
2017,11,18 and under,478.5799345994127
2017,11,19-25,22388.435538731075
2017,11,26-34,58646.60646139973
2017,11,35-54,77091.88987766425
2017,11,55-64,59203.71892681127
2017,11,65+,22344.704406399327
2017,11,nan,0.0
2017,12,18 and under,353.8288870430242
2017,12,19-25,19939.431231188064
2017,12,26-34,31956.93553014645
2017,12,35-54,44090.812566151944
2017,12,55-64,35552.086840403754
2017,12,65+,9684.807373929225
2017,12,nan,0.0
2017,13,18 and under,243.52949026404042
2017,13,19-25,14621.659293688077
2017,13,26-34,35774.140204876494
2017,13,35-54,47484.85167674191
2017,13,55-64,38635.19182218975
2017,13,65+,9404.99295061746
2017,13,nan,0.0
2017,15,18 and under,337.7344370860576
2017,15,19-25,23885.9865353106
2017,15,26-34,33028.644741526674
2017,15,35-54,50758.33274076645
2017,15,55-64,37935.45412741551
2017,15,65+,8854.00017902848
2017,15,nan,0.0
2017,16,18 and under,322.8206963746007
2017,16,19-25,23605.46215487118
2017,16,26-34,33844.05763740357
2017,16,35-54,44469.55134958489
2017,16,55-64,32125.092167879324
2017,16,65+,5910.814386002538
2017,16,nan,0.0
2017,17,18 and under,390.9831887274642
2017,17,19-25,16350.645958703255
2017,17,26-34,39930.455230025706
2017,17,35-54,52592.79180853416
2017,17,55-64,47149.550601123345
2017,17,65+,11809.007076615395
2017,17,nan,0.0
2017,18,18 and under,410.9943986146104
2017,18,19-25,16055.228733350226
2017,18,26-34,36029.67038738305
2017,18,35-54,48388.361170250195
2017,18,55-64,44270.57846812545
2017,18,65+,8461.177029473158
2017,18,nan,0.0
2017,19,18 and under,484.5011689407518
2017,19,19-25,22544.04894663295
2017,19,26-34,36895.37356600299
2017,19,35-54,52701.67173788872
2017,19,55-64,42134.48465067069
2017,19,65+,9675.560650502523
2017,19,nan,0.0
2017,20,18 and under,429.25470932030044
2017,20,19-25,21199.733713843303
2017,20,26-34,33771.65730321104
2017,20,35-54,46169.119614728894
2017,20,55-64,39927.6782842742
2017,20,65+,9305.467938116824
2017,20,nan,0.0
2017,21,18 and under,401.4007821833859
2017,21,19-25,18268.391207810575
2017,21,26-34,34195.302762880085
2017,21,35-54,42788.57858837476
2017,21,55-64,26289.977140279127
2017,21,65+,5641.561340801381
2017,21,nan,0.0
2017,22,18 and under,239.26379431853493
2017,22,19-25,16624.6187647483
2017,22,26-34,36781.16568678838
2017,22,35-54,39289.52687658155
2017,22,55-64,30333.561758704192
2017,22,65+,9451.733992541738
2017,22,nan,0.0
2017,23,18 and under,311.4679173265943
2017,23,19-25,13373.498524521427
2017,23,26-34,37908.019418149896
2017,23,35-54,41997.15973120942
2017,23,55-64,38940.699408171866
2017,23,65+,8682.671241395017
2017,23,nan,0.0
2017,24,18 and under,386.792870737658
2017,24,19-25,23049.498839789627
2017,24,26-34,43876.12198851745
2017,24,35-54,63694.942418339735
2017,24,55-64,46189.20733618136
2017,24,65+,14776.487506827278
2017,24,nan,0.0
2017,25,18 and under,362.9491383190548
2017,25,19-25,17479.635137141147
2017,25,26-34,43653.85439967621
2017,25,35-54,59808.88130403412
2017,25,55-64,48660.24676219816
2017,25,65+,16866.390174954257
2017,25,nan,0.0
2017,26,18 and under,386.82546272366517
2017,26,19-25,18359.02477267171
2017,26,26-34,32833.2257136082
2017,26,35-54,47046.116593631574
2017,26,55-64,33597.991175536255
2017,26,65+,11204.825167493247
2017,26,nan,0.0
2017,27,18 and under,650.8824674693152
2017,27,19-25,20526.702928226536
2017,27,26-34,48215.50133982363
2017,27,35-54,54718.59814945109
2017,27,55-64,43503.51356653106
2017,27,65+,9061.910805857928
2017,27,nan,0.0
2017,28,18 and under,246.96337276186424
2017,28,19-25,11923.075639135308
2017,28,26-34,27805.30102788524
2017,28,35-54,37539.598347554274
2017,28,55-64,27356.571004912665
2017,28,65+,7456.229485266092
2017,28,nan,0.0
2017,29,18 and under,367.2178387162877
2017,29,19-25,14372.342006277215
2017,29,26-34,37497.085128272476
2017,29,35-54,47069.14916944968
2017,29,55-64,35805.48638688511
2017,29,65+,7548.951404607055
2017,29,nan,0.0
2017,30,18 and under,410.64186142479383
2017,30,19-25,15755.559568881763
2017,30,26-34,33499.87276392576
2017,30,35-54,42507.711051322825
2017,30,55-64,37429.62861471107
2017,30,65+,8915.354439973997
2017,30,nan,0.0
2017,31,18 and under,295.1388012089673
2017,31,19-25,19087.06106086093
2017,31,26-34,34658.91403732301
2017,31,35-54,53474.96100571233
2017,31,55-64,38010.04717258181
2017,31,65+,7907.114907130566
2017,31,nan,0.0
2017,32,18 and under,302.05186098204393
2017,32,19-25,16012.791837118464
2017,32,26-34,37312.19409165868
2017,32,35-54,40810.045994577784
2017,32,55-64,33305.55069772508
2017,32,65+,8174.460260158421
2017,32,nan,0.0
2017,33,18 and under,573.3865743936709
2017,33,19-25,20443.263068461278
2017,33,26-34,41051.652849652695
2017,33,35-54,57123.339873433455
2017,33,55-64,49110.82542927672
2017,33,65+,9751.773688493495
2017,33,nan,0.0
2017,34,18 and under,209.35043375078263
2017,34,19-25,14833.780875431466
2017,34,26-34,43643.127899636194
2017,34,35-54,57863.37650388542
2017,34,55-64,54331.12645175702
2017,34,65+,11999.164130433324
2017,34,nan,0.0
2017,35,18 and under,432.0850523559672
2017,35,19-25,22627.371959356606
2017,35,26-34,34851.63508547165
2017,35,35-54,43194.122515818824
2017,35,55-64,33074.361622685086
2017,35,65+,9555.471016904097
2017,35,nan,0.0
2017,36,18 and under,306.13938043488963
2017,36,19-25,16066.311254082364
2017,36,26-34,43151.173443238236
2017,36,35-54,55608.9438791479
2017,36,55-64,49926.74552743931
2017,36,65+,10901.11326093525
2017,36,nan,0.0
2017,37,18 and under,357.57102399919444
2017,37,19-25,16866.31285367575
2017,37,26-34,32954.53174043007
2017,37,35-54,48557.67809810469
2017,37,55-64,34461.1219633472
2017,37,65+,11929.149116013043
2017,37,nan,0.0
2017,38,18 and under,1077.1108486890512
2017,38,19-25,25165.224974318742
2017,38,26-34,37031.15832787283
2017,38,35-54,48001.97331360511
2017,38,55-64,43037.901330926215
2017,38,65+,9043.809696080796
2017,38,nan,0.0
2017,39,18 and under,395.75912626964515
2017,39,19-25,19219.453514438635
2017,39,26-34,37941.76630190752
2017,39,35-54,46914.075151934834
2017,39,55-64,40052.53767365693
2017,39,65+,8517.153278469936
2017,39,nan,0.0
2017,40,18 and under,227.50462231598928
2017,40,19-25,16251.536899774565
2017,40,26-34,37820.41809577085
2017,40,35-54,43247.023560375346
2017,40,55-64,38390.742098809445
2017,40,65+,6979.954406513341
2017,40,nan,0.0
2017,41,18 and under,578.8916152825201
2017,41,19-25,16992.483611595388
2017,41,26-34,34624.35872613902
2017,41,35-54,49665.11501365339
2017,41,55-64,38273.767040872895
2017,41,65+,6696.058857291857
2017,41,nan,0.0
2017,42,18 and under,376.7968606971931
2017,42,19-25,15888.721252583038
2017,42,26-34,38405.37006605332
2017,42,35-54,49867.02206087436
2017,42,55-64,37872.64166691271
2017,42,65+,9054.043489614844
2017,42,nan,0.0
2017,44,18 and under,351.0546279972607
2017,44,19-25,18458.336340901777
2017,44,26-34,38256.63226283877
2017,44,35-54,48312.50118998253
2017,44,55-64,45103.2154764222
2017,44,65+,9228.801789287687
2017,44,nan,0.0
2017,45,18 and under,315.94997876022916
2017,45,19-25,14179.071023664887
2017,45,26-34,37880.159293280354
2017,45,35-54,51721.20007154482
2017,45,55-64,35894.83336793387
2017,45,65+,12677.158337689018
2017,45,nan,0.0
2017,46,18 and under,536.7112881410468
2017,46,19-25,18912.69952721244
2017,46,26-34,44843.47259082537
2017,46,35-54,42838.6250119699
2017,46,55-64,34155.562444515206
2017,46,65+,8849.057841289752
2017,46,nan,0.0
2017,47,18 and under,358.3454897970518
2017,47,19-25,16734.721011060847
2017,47,26-34,31186.8174148209
2017,47,35-54,46853.29709530441
2017,47,55-64,33760.962459492985
2017,47,65+,7866.416873517798
2017,47,nan,0.0
2017,48,18 and under,285.29476912085306
2017,48,19-25,16847.9855457447
2017,48,26-34,36763.82195353793
2017,48,35-54,49712.41102097011
2017,48,55-64,38182.643018000315
2017,48,65+,12323.194393303294
2017,48,nan,0.0
2017,49,18 and under,390.7721809144665
2017,49,19-25,18173.846829501217
2017,49,26-34,40103.13830292601
2017,49,35-54,57746.39625429333
2017,49,55-64,43499.44364750861
2017,49,65+,12004.624697978432
2017,49,nan,0.0
2017,50,18 and under,782.5312661588297
2017,50,19-25,19278.852884397267
2017,50,26-34,39560.17532843126
2017,50,35-54,53327.8589121522
2017,50,55-64,37318.124802466344
2017,50,65+,13257.869669260963
2017,50,nan,0.0
2017,51,18 and under,412.9293719871731
2017,51,19-25,19244.70498333435
2017,51,26-34,41987.42377107242
2017,51,35-54,56091.17746665191
2017,51,55-64,53371.59634444742
2017,51,65+,9894.859667442366
2017,51,nan,0.0
2017,53,18 and under,305.9076283113236
2017,53,19-25,18119.21568124755
2017,53,26-34,42305.49013819663
2017,53,35-54,56566.46085932283
2017,53,55-64,40712.572071769035
2017,53,65+,9500.58604953433
2017,53,nan,0.0
2017,54,18 and under,172.83539700659176
2017,54,19-25,14435.669413958609
2017,54,26-34,29804.370572960943
2017,54,35-54,37288.93326097684
2017,54,55-64,26645.293911247998
2017,54,65+,5212.330472593819
2017,54,nan,0.0
2017,55,18 and under,588.1634278284365
2017,55,19-25,20650.21221905009
2017,55,26-34,33996.55873168369
2017,55,35-54,51300.04448740972
2017,55,55-64,35948.43268708778
2017,55,65+,9073.260567998885
2017,55,nan,0.0
2017,56,18 and under,444.6553470514623
2017,56,19-25,13771.765325398654
2017,56,26-34,37234.42773308116
2017,56,35-54,45581.0332069816
2017,56,55-64,38765.397178872474
2017,56,65+,9035.374947219998
2017,56,nan,0.0
2018,01,18 and under,477.7762242093321
2018,01,19-25,20601.899201539436
2018,01,26-34,33096.9337593435
2018,01,35-54,43163.56313240892
2018,01,55-64,38999.12800994104
2018,01,65+,11667.477760346745
2018,01,nan,0.0
2018,02,18 and under,320.3564828674408
2018,02,19-25,19974.799090600707
2018,02,26-34,38620.17270772721
2018,02,35-54,52096.9750259143
2018,02,55-64,40912.32794975035
2018,02,65+,14017.032721582453
2018,02,nan,0.0
2018,04,18 and under,297.03309039082086
2018,04,19-25,17434.16363588588
2018,04,26-34,32746.67146003988
2018,04,35-54,44494.19680981899
2018,04,55-64,30714.118799060147
2018,04,65+,14736.330649992746
2018,04,nan,0.0
2018,05,18 and under,420.70910511683877
2018,05,19-25,17850.116017422
2018,05,26-34,32400.29137762336
2018,05,35-54,44472.77408289841
2018,05,55-64,30088.0763747298
2018,05,65+,8795.904476462145
2018,05,nan,0.0
2018,06,18 and under,238.61695339193412
2018,06,19-25,17828.754560172296
2018,06,26-34,39935.214028302544
2018,06,35-54,53089.28644630392
2018,06,55-64,42516.847770933055
2018,06,65+,11528.893544911223
2018,06,nan,0.0
2018,08,18 and under,676.394740116312
2018,08,19-25,26934.241290554823
2018,08,26-34,47599.842785034554
2018,08,35-54,60668.852757271336
2018,08,55-64,43984.40232174562
2018,08,65+,9477.032138361863
2018,08,nan,0.0
2018,09,18 and under,356.5112798106591
2018,09,19-25,17824.984641046784
2018,09,26-34,43776.748287914685
2018,09,35-54,55551.04713196348
2018,09,55-64,54124.800427956274
2018,09,65+,13765.38642849654
2018,09,nan,0.0
2018,10,18 and under,322.7450689258213
2018,10,19-25,15392.844920939186
2018,10,26-34,38502.346509413794
2018,10,35-54,50940.073944203104
2018,10,55-64,48979.08063025407
2018,10,65+,8273.348822682268
2018,10,nan,0.0
2018,11,18 and under,342.4001834010695
2018,11,19-25,29181.624747606034
2018,11,26-34,66032.15204833416
2018,11,35-54,82317.25791848067
2018,11,55-64,64196.36149260923
2018,11,65+,23230.479778138957
2018,11,nan,0.0
2018,12,18 and under,340.48989366127233
2018,12,19-25,14541.149478163312
2018,12,26-34,36107.31261672879
2018,12,35-54,44185.167145879124
2018,12,55-64,34745.72507899529
2018,12,65+,11442.84171092133
2018,12,nan,0.0
2018,13,18 and under,327.3516704610773
2018,13,19-25,18410.16072900012
2018,13,26-34,39805.361351407875
2018,13,35-54,45798.38070859346
2018,13,55-64,38503.19947644859
2018,13,65+,11326.305965968442
2018,13,nan,0.0
2018,15,18 and under,513.349083683421
2018,15,19-25,14387.825366649548
2018,15,26-34,39532.3018139841
2018,15,35-54,50054.40312877945
2018,15,55-64,44494.4636235687
2018,15,65+,11854.750863221485
2018,15,nan,0.0
2018,16,18 and under,265.1262704145709
2018,16,19-25,18734.628275279232
2018,16,26-34,36144.89346601242
2018,16,35-54,45691.75851802514
2018,16,55-64,38026.208713321066
2018,16,65+,6702.5584638269365
2018,16,nan,0.0
2018,17,18 and under,380.15397707600266
2018,17,19-25,16475.49850557228
2018,17,26-34,42404.964711798246
2018,17,35-54,54421.07378119044
2018,17,55-64,50826.86347204413
2018,17,65+,10348.401995561862
2018,17,nan,0.0
2018,18,18 and under,784.4511601390435
2018,18,19-25,17056.635678483424
2018,18,26-34,35588.463386362426
2018,18,35-54,47486.4950977204
2018,18,55-64,39279.593208429156
2018,18,65+,10528.777316644573
2018,18,nan,0.0
2018,19,18 and under,867.1059476054302
2018,19,19-25,19718.57638837039
2018,19,26-34,37032.631635963684
2018,19,35-54,51441.07561413589
2018,19,55-64,40740.77017178407
2018,19,65+,7848.509274755686
2018,19,nan,0.0
2018,20,18 and under,493.95759674907964
2018,20,19-25,17834.177851284934
2018,20,26-34,37134.50974746918
2018,20,35-54,51739.03882357064
2018,20,55-64,31816.71117958066
2018,20,65+,9366.289107948875
2018,20,nan,0.0
2018,21,18 and under,298.1291582634862
2018,21,19-25,16565.27430425923
2018,21,26-34,39954.03970153432
2018,21,35-54,43243.75699531554
2018,21,55-64,34688.32814685984
2018,21,65+,5681.135920534734
2018,21,nan,0.0
2018,22,18 and under,272.37263432601077
2018,22,19-25,12804.293150581121
2018,22,26-34,35564.93522892462
2018,22,35-54,41066.66064323559
2018,22,55-64,29632.27966114801
2018,22,65+,10028.036534452132
2018,22,nan,0.0
2018,23,18 and under,461.40995043122246
2018,23,19-25,15619.197313226325
2018,23,26-34,35969.36099042097
2018,23,35-54,39130.740398859714
2018,23,55-64,34255.788923432185
2018,23,65+,8451.08940434557
2018,23,nan,0.0
2018,24,18 and under,412.411570997223
2018,24,19-25,19328.759746866945
2018,24,26-34,45763.55660806858
2018,24,35-54,58578.03470825185
2018,24,55-64,55724.87127514613
2018,24,65+,15494.538729899696
2018,24,nan,0.0
2018,25,18 and under,433.1029161630321
2018,25,19-25,19227.702457771873
2018,25,26-34,50500.84851361831
2018,25,35-54,62894.01884049424
2018,25,55-64,49566.95999276197
2018,25,65+,10914.851790578046
2018,25,nan,0.0
2018,26,18 and under,345.704764310964
2018,26,19-25,15422.212970950737
2018,26,26-34,37041.86367354205
2018,26,35-54,51196.02747033308
2018,26,55-64,35103.414716210085
2018,26,65+,9578.38876173065
2018,26,nan,0.0
2018,27,18 and under,613.546853915421
2018,27,19-25,18116.998968306616
2018,27,26-34,41094.693573000426
2018,27,35-54,56875.82047793299
2018,27,55-64,40745.19307543695
2018,27,65+,13642.037534408924
2018,27,nan,0.0
2018,28,18 and under,343.97342537667583
2018,28,19-25,12516.158433211729
2018,28,26-34,25754.179194007054
2018,28,35-54,34694.88931026648
2018,28,55-64,29713.05726217362
2018,28,65+,6003.539834605685
2018,28,nan,0.0
2018,29,18 and under,322.3620325495987
2018,29,19-25,17008.310117226156
2018,29,26-34,38786.43974497575
2018,29,35-54,44245.08509560024
2018,29,55-64,42168.124193034404
2018,29,65+,9069.853442075093
2018,29,nan,0.0
2018,30,18 and under,334.7184708614945
2018,30,19-25,16693.35513030335
2018,30,26-34,35881.62272744875
2018,30,35-54,45183.19762788152
2018,30,55-64,34901.63955042369
2018,30,65+,8272.439921622905
2018,30,nan,0.0
2018,31,18 and under,366.538356132405
2018,31,19-25,20403.930162370314
2018,31,26-34,38883.37372755211
2018,31,35-54,47856.22336785222
2018,31,55-64,51518.91287514227
2018,31,65+,7425.855962879059
2018,31,nan,0.0
2018,32,18 and under,432.0801931426065
2018,32,19-25,15907.685869616047
2018,32,26-34,37793.114080354935
2018,32,35-54,41279.234936901004
2018,32,55-64,33582.07503725401
2018,32,65+,7942.42020549051
2018,32,nan,0.0
2018,33,18 and under,650.0951241691308
2018,33,19-25,13492.10399729454
2018,33,26-34,43418.4971944001
2018,33,35-54,57872.70002177131
2018,33,55-64,43366.26599002272
2018,33,65+,13886.560319430011
2018,33,nan,0.0
2018,34,18 and under,231.21527754474928
2018,34,19-25,15755.908731935458
2018,34,26-34,45189.89740094855
