YEAR,STATEFIP,age_group,mean_INCWAGE
2017,1,55-64,31333.802426234728
2017,1,65+,5941.176865291426
2017,2,18 and under,8574.67422649031
2017,2,19-25,23347.414911509986
2017,2,26-34,33561.71777509625
2017,2,35-54,41774.567046593
2017,2,55-64,28514.524715588683
2017,2,65+,5475.257024748969
2017,4,18 and under,8375.881493654708
2017,4,19-25,15257.754409730673
2017,4,26-34,25809.58901148378
2017,4,35-54,34841.82082639986
2017,4,55-64,26647.34555946086
2017,4,65+,5057.088143219503
2017,5,18 and under,3970.1707957034455
2017,5,19-25,15533.425751052375
2017,5,26-34,25246.424200892332
2017,5,35-54,34691.0829006408
2017,5,55-64,24282.75840725209
2017,5,65+,5706.8382042704125
2017,6,18 and under,2834.7253338436362
2017,6,19-25,13172.46272941848
2017,6,26-34,29979.67126561217
2017,6,35-54,35264.380096767185
2017,6,55-64,29056.870440189814
2017,6,65+,7210.039003279857
2017,8,18 and under,12813.990468592156
2017,8,19-25,18163.691257202467
2017,8,26-34,39274.25383141531
2017,8,35-54,38879.75370301568
2017,8,55-64,32651.200524878128
2017,8,65+,10996.735223967211
2017,9,18 and under,2135.7149164512894
2017,9,19-25,10844.382385283183
2017,9,26-34,28791.51064336576
2017,9,35-54,38971.444636837696
2017,9,55-64,34434.919450451634
2017,9,65+,7633.010530884864
2017,10,18 and under,8842.325339786814
2017,10,19-25,16166.54506544727
2017,10,26-34,29325.78114275872
2017,10,35-54,31058.250468778624
2017,10,55-64,31212.819322644176
2017,10,65+,6598.9969758857615
2017,11,18 and under,1331.657925248229
2017,11,19-25,9581.299955299863
2017,11,26-34,28341.597921454657
2017,11,35-54,26246.649969333168
2017,11,55-64,21280.543170985988
2017,11,65+,6903.6645156425875
2017,12,18 and under,7867.286790710639
2017,12,19-25,17131.50939681016
2017,12,26-34,25267.537563121587
2017,12,35-54,31323.357170110336
2017,12,55-64,25815.61873281235
2017,12,65+,6958.695786490482
2017,13,18 and under,6070.750908680563
2017,13,19-25,10868.437042648655
2017,13,26-34,29173.134346385494
2017,13,35-54,30997.078215240694
2017,13,55-64,24581.290776779268
2017,13,65+,6845.9506066792965
2017,15,18 and under,7495.821681577415
2017,15,19-25,22828.674582051208
2017,15,26-34,25026.69013180555
2017,15,35-54,34783.547810675744
2017,15,55-64,28120.53128348625
2017,15,65+,7531.99618670258
2017,16,18 and under,6235.630948580679
2017,16,19-25,25250.056662264757
2017,16,26-34,27951.147775756133
2017,16,35-54,30959.62587014915
2017,16,55-64,24884.619585875676
2017,16,65+,4436.622186383605
2017,17,18 and under,6046.399376791636
2017,17,19-25,12844.287462229191
2017,17,26-34,25515.309535904635
2017,17,35-54,35009.97899230752
2017,17,55-64,32404.092124158262
2017,17,65+,8699.58745608979
2017,18,18 and under,6918.457390310037
2017,18,19-25,14727.944581690717
2017,18,26-34,28325.60074058062
2017,18,35-54,35358.4568297641
2017,18,55-64,36414.51146180686
2017,18,65+,3778.5048843159975
2017,19,18 and under,7021.3689690533
2017,19,19-25,22003.454661717362
2017,19,26-34,26960.48868817421
2017,19,35-54,41599.45707370943
2017,19,55-64,31555.310859351797
2017,19,65+,8957.950609262236
2017,20,18 and under,6425.9597290291385
2017,20,19-25,21354.62990017307
2017,20,26-34,23546.798472494294
2017,20,35-54,29479.86087433566
2017,20,55-64,35523.99053091103
2017,20,65+,7754.573895010275
2017,21,18 and under,8035.190487689184
2017,21,19-25,15434.17851379111
2017,21,26-34,26022.311962816744
2017,21,35-54,30066.732122675403
2017,21,55-64,18788.377568044354
2017,21,65+,4700.417298540111
2017,22,18 and under,3120.600068173568
2017,22,19-25,12527.554363431911
2017,22,26-34,26415.06409586085
2017,22,35-54,29622.306895896436
2017,22,55-64,22665.499741988286
2017,22,65+,6453.372270191572
2017,23,18 and under,8485.67190156235
2017,23,19-25,12886.426502138556
2017,23,26-34,24309.07775410016
2017,23,35-54,27477.508663847373
2017,23,55-64,25238.26080573507
2017,23,65+,5913.361070440215
2017,24,18 and under,7110.5287742239225
2017,24,19-25,20563.531022907533
2017,24,26-34,29449.146504996323
2017,24,35-54,37467.871202549344
2017,24,55-64,28923.643584059933
2017,24,65+,7762.1704574644
2017,25,18 and under,5159.101729800057
2017,25,19-25,11537.231731490794
2017,25,26-34,29317.935550829097
2017,25,35-54,37948.44892044878
2017,25,55-64,31253.531126640402
2017,25,65+,8842.192378961843
2017,26,18 and under,3156.925225680166
2017,26,19-25,16093.035324300583
2017,26,26-34,24892.954775606246
2017,26,35-54,35574.325592237714
2017,26,55-64,20463.566486145908
2017,26,65+,6247.360624880178
2017,27,18 and under,9573.689846237985
2017,27,19-25,16338.533869287043
2017,27,26-34,34971.24501331007
2017,27,35-54,38192.21348991214
2017,27,55-64,32539.556499877934
2017,27,65+,6042.94201347136
2017,28,18 and under,1586.6340911485895
2017,28,19-25,10799.996312913943
2017,28,26-34,17719.913799853723
2017,28,35-54,31385.41881073413
2017,28,55-64,15208.75332174495
2017,28,65+,3940.3892236434244
2017,29,18 and under,8679.287479455197
2017,29,19-25,14120.410462592657
2017,29,26-34,27991.96666780305
2017,29,35-54,44000.03574836169
2017,29,55-64,31457.399226185385
2017,29,65+,5256.296408937877
2017,30,18 and under,9309.322633011216
2017,30,19-25,15023.924108233761
2017,30,26-34,28366.82356418268
2017,30,35-54,30984.15377771831
2017,30,55-64,26628.374644161813
2017,30,65+,4784.787337930631
2017,31,18 and under,4854.491206542504
2017,31,19-25,18151.32853403236
2017,31,26-34,29375.811553011605
2017,31,35-54,39458.31371260206
2017,31,55-64,28657.768186764075
2017,31,65+,4803.220163417328
2017,32,18 and under,5404.317532826203
2017,32,19-25,17041.767172059455
2017,32,26-34,39192.461433134195
2017,32,35-54,37262.77500008417
2017,32,55-64,27529.809350424188
2017,32,65+,7587.541545639348
2017,33,18 and under,3452.7973765643274
2017,33,19-25,16173.164911360693
2017,33,26-34,32691.68549650653
2017,33,35-54,38307.20208785743
2017,33,55-64,33652.18626516419
2017,33,65+,5871.224206134825
2017,34,18 and under,5366.063140089553
2017,34,19-25,9814.522482560049
2017,34,26-34,29289.72037198268
2017,34,35-54,39054.64921647787
2017,34,55-64,37174.90875412292
2017,34,65+,8559.34231775468
2017,35,18 and under,3674.0639569436703
2017,35,19-25,24897.446106458585
2017,35,26-34,28216.27118332695
2017,35,35-54,35227.69032178259
2017,35,55-64,21448.438542636402
2017,35,65+,5749.282962951719
2017,36,18 and under,4167.85365273911
2017,36,19-25,11073.808334910012
2017,36,26-34,26222.33183842775
2017,36,35-54,30150.425974072532
2017,36,55-64,31133.702810437153
2017,36,65+,6181.622964471336
2017,37,18 and under,8210.389156901056
2017,37,19-25,15358.227792071693
2017,37,26-34,24892.542925959504
2017,37,35-54,38018.29036534358
2017,37,55-64,25299.02703248264
2017,37,65+,7136.767338488528
2017,38,18 and under,6165.836479847853
2017,38,19-25,24642.149678257396
2017,38,26-34,32241.89028915558
2017,38,35-54,39453.61158535086
2017,38,55-64,28743.9429911421
2017,38,65+,9688.677863283052
2017,39,18 and under,3831.1599701807
2017,39,19-25,15434.170025133255
2017,39,26-34,26511.923896038035
2017,39,35-54,33182.74560930756
2017,39,55-64,29646.937766813953
2017,39,65+,8202.051764917986
2017,40,18 and under,1632.2012782268944
2017,40,19-25,11329.11185890588
2017,40,26-34,30938.829427806126
2017,40,35-54,31429.124652538194
2017,40,55-64,28829.66858855764
2017,40,65+,5978.650500676654
2017,41,18 and under,3875.1660282154266
2017,41,19-25,15010.38596538656
2017,41,26-34,24781.17172693103
2017,41,35-54,38165.291334802285
2017,41,55-64,27322.623787221502
2017,41,65+,5751.01041788562
2017,42,18 and under,4074.221875988773
2017,42,19-25,13839.34582704453
2017,42,26-34,22247.98954496233
2017,42,35-54,36079.815334273866
2017,42,55-64,27412.026092336968
2017,42,65+,5985.836538159088
2017,44,18 and under,3583.1341389027907
2017,44,19-25,13359.95454198803
2017,44,26-34,29270.994259617
2017,44,35-54,33632.826370685114
2017,44,55-64,29742.091081247698
2017,44,65+,5622.3134735321555
2017,45,18 and under,10419.246231754392
2017,45,19-25,12878.513840003485
2017,45,26-34,27807.106453830394
2017,45,35-54,36214.4960119785
2017,45,55-64,31687.897577810585
2017,45,65+,5228.194845615773
2017,46,18 and under,9268.766257935209
2017,46,19-25,16416.80461599898
2017,46,26-34,24273.392101648555
2017,46,35-54,34473.959314751046
2017,46,55-64,27546.103704203877
2017,46,65+,4659.106157713
2017,47,18 and under,5318.037241826555
2017,47,19-25,13334.465204042906
2017,47,26-34,25806.950470995893
2017,47,35-54,34783.69068527326
2017,47,55-64,24808.986091204697
2017,47,65+,5302.677685250485
2017,48,18 and under,3955.4450133801015
2017,48,19-25,14051.481714338366
2017,48,26-34,29029.522696295873
2017,48,35-54,37457.572862561334
2017,48,55-64,31042.47147269344
2017,48,65+,8309.060835012957
2017,49,18 and under,8721.369308443802
2017,49,19-25,16261.262821847744
2017,49,26-34,41323.86586039526
2017,49,35-54,47179.36343414948
2017,49,55-64,32564.25336187737
2017,49,65+,5221.65962259575
2017,50,18 and under,11052.115039350945
2017,50,19-25,14927.59339069884
2017,50,26-34,29449.733336012698
2017,50,35-54,36556.86649229565
2017,50,55-64,23659.5829869192
2017,50,65+,9531.598086839846
2017,51,18 and under,10380.035361136132
2017,51,19-25,18326.883090438227
2017,51,26-34,32576.94981468454
2017,51,35-54,33965.16058016278
2017,51,55-64,26519.580264639375
2017,51,65+,6904.9683896212155
2017,53,18 and under,2999.3753351677938
2017,53,19-25,14567.69825877052
2017,53,26-34,29085.424058138622
2017,53,35-54,34970.73257182313
2017,53,55-64,29822.714862572764
2017,53,65+,6899.03600311123
2017,54,18 and under,2989.595396480742
2017,54,19-25,14790.38199871294
2017,54,26-34,24713.730952020527
2017,54,35-54,28323.434793631877
2017,54,55-64,19620.146651750427
2017,54,65+,2471.5319065802696
2017,55,18 and under,5961.126118537004
2017,55,19-25,18194.36943166436
2017,55,26-34,28656.322473384098
2017,55,35-54,34160.53173107196
2017,55,55-64,28453.783657327487
2017,55,65+,4967.416868885595
2017,56,18 and under,7401.929561899972
2017,56,19-25,13325.54214333447
2017,56,26-34,34561.291563958155
2017,56,35-54,42432.335812561505
2017,56,55-64,34327.37671357446
2017,56,65+,5845.779033280783
2018,1,18 and under,6172.290077803235
2018,1,19-25,21084.251805225278
2018,1,26-34,24526.63919268813
2018,1,35-54,31429.420547368543
2018,1,55-64,26651.019859507287
2018,1,65+,4480.433294690404
2018,2,18 and under,4383.767473441333
2018,2,19-25,18832.770424593975
2018,2,26-34,30888.007427032615
2018,2,35-54,42117.06121054983
2018,2,55-64,32098.90467491834
2018,2,65+,8143.356877955043
2018,4,18 and under,5370.149931046738
2018,4,19-25,15643.628606869526
2018,4,26-34,28047.93975550764
2018,4,35-54,37763.37022043776
2018,4,55-64,26899.197725737966
2018,4,65+,7406.820843044606
2018,5,18 and under,8768.82250546219
2018,5,19-25,18418.292486034756
2018,5,26-34,28618.679825953972
2018,5,35-54,35692.077503849665
2018,5,55-64,24282.583834829496
2018,5,65+,7311.022312174492
2018,6,18 and under,4130.73703801224
2018,6,19-25,14316.610666912502
2018,6,26-34,27606.14126113042
2018,6,35-54,36162.24338994737
2018,6,55-64,33973.24746374484
2018,6,65+,7301.706043366196
2018,8,18 and under,14782.85701240841
2018,8,19-25,17014.02281107007
2018,8,26-34,31062.658973822472
2018,8,35-54,48708.409658210105
2018,8,55-64,29885.77852248784
2018,8,65+,3419.9064459540155
2018,9,18 and under,1265.9902278411228
2018,9,19-25,15882.018697487763
2018,9,26-34,24442.515665023107
2018,9,35-54,37157.655454349544
2018,9,55-64,32909.17822840409
2018,9,65+,7760.749606077759
2018,10,18 and under,7123.206861567214
2018,10,19-25,14081.479777755194
2018,10,26-34,28199.628746603405
2018,10,35-54,35952.06583673402
2018,10,55-64,42348.750218422036
2018,10,65+,5556.107054349481
2018,11,18 and under,3624.144007631538
2018,11,19-25,9438.396913572813
2018,11,26-34,23323.072292094756
2018,11,35-54,31110.32226385869
2018,11,55-64,22009.5522591158
2018,11,65+,7072.725834085815
2018,12,18 and under,4590.217611367768
2018,12,19-25,12695.005497011378
2018,12,26-34,31827.892426542934
2018,12,35-54,36544.319316659006
2018,12,55-64,27147.155524958423
2018,12,65+,8288.689147588299
2018,13,18 and under,5858.255566089267
2018,13,19-25,15921.891987504607
2018,13,26-34,26601.583811065928
2018,13,35-54,31935.555265857598
2018,13,55-64,30572.57063704846
2018,13,65+,7643.026908699165
2018,15,18 and under,11823.740284399872
2018,15,19-25,14014.501713575894
2018,15,26-34,31506.565509940465
2018,15,35-54,30592.305239276084
2018,15,55-64,30558.226745475586
2018,15,65+,7642.534455495379
2018,16,18 and under,7464.757682612089
2018,16,19-25,18611.092977712535
2018,16,26-34,29227.706126038822
2018,16,35-54,36702.22999256191
2018,16,55-64,22615.891667645137
2018,16,65+,3147.0655990127652
2018,17,18 and under,4192.5788721860035
2018,17,19-25,12798.17419931843
2018,17,26-34,25400.524165866216
2018,17,35-54,35812.1611598582
2018,17,55-64,39753.69018431323
2018,17,65+,6585.189226336909
2018,18,18 and under,12094.532176544126
2018,18,19-25,16243.510045398454
2018,18,26-34,31975.833749253416
2018,18,35-54,37406.25156576597
2018,18,55-64,31335.3675617086
2018,18,65+,9276.370971439906
2018,19,18 and under,9506.537283795686
2018,19,19-25,17922.743400246654
2018,19,26-34,30004.26609558259
2018,19,35-54,38562.6253428115
2018,19,55-64,32012.87112500949
2018,19,65+,6738.500165639183
2018,20,18 and under,5865.912633539166
2018,20,19-25,17007.768414427934
2018,20,26-34,29075.997188679976
2018,20,35-54,40807.98792352367
2018,20,55-64,29257.674042505314
2018,20,65+,3872.640334228838
2018,21,18 and under,2318.771786772726
2018,21,19-25,18946.3409989195
2018,21,26-34,27594.32274456732
2018,21,35-54,30352.64471866411
2018,21,55-64,27576.39327271955
2018,21,65+,3835.387733698688
2018,22,18 and under,6173.919832434062
2018,22,19-25,12241.546213220947
2018,22,26-34,26371.570947768727
2018,22,35-54,31799.204847970534
2018,22,55-64,24284.355319097267
2018,22,65+,7955.778672937492
2018,23,18 and under,8696.385673532135
2018,23,19-25,13567.876776629964
2018,23,26-34,24095.24171269718
2018,23,35-54,26548.738110024373
2018,23,55-64,26596.728592711785
2018,23,65+,4108.121190461088
2018,24,18 and under,7245.257113920521
2018,24,19-25,15295.528993020991
2018,24,26-34,31277.238491839
2018,24,35-54,36560.737695166004
2018,24,55-64,46003.058937140515
2018,24,65+,5503.020363780093
2018,25,18 and under,8110.452679130881
2018,25,19-25,11312.164581262896
2018,25,26-34,27627.58046422133
2018,25,35-54,33086.95127215245
2018,25,55-64,37473.6245674465
2018,25,65+,6315.015702177985
2018,26,18 and under,3794.269879631624
2018,26,19-25,13740.956038012904
2018,26,26-34,26341.900213816334
2018,26,35-54,35266.35845074806
2018,26,55-64,20792.516712211895
2018,26,65+,5550.108228956824
2018,27,18 and under,7426.64429555513
2018,27,19-25,16607.645174394787
2018,27,26-34,24095.411475780547
2018,27,35-54,35342.42321717788
2018,27,55-64,27040.350923696962
2018,27,65+,13979.239054526963
2018,28,18 and under,6716.28320661545
2018,28,19-25,9812.640139258272
2018,28,26-34,20339.299241099307
2018,28,35-54,30595.492944772475
2018,28,55-64,22327.126856225666
2018,28,65+,2809.9683425177627
2018,29,18 and under,5560.453602739855
2018,29,19-25,18197.582698140086
2018,29,26-34,28375.5029019893
2018,29,35-54,34510.90822865055
2018,29,55-64,28921.57167112323
2018,29,65+,7321.325463589918
2018,30,18 and under,6150.738900004415
2018,30,19-25,15331.744104581878
2018,30,26-34,27951.80406390842
2018,30,35-54,34321.97427750634
2018,30,55-64,26943.995347812277
2018,30,65+,5802.433218595465
2018,31,18 and under,3512.642211147898
2018,31,19-25,20335.151340409728
2018,31,26-34,28794.307163872516
2018,31,35-54,38652.76331230424
2018,31,55-64,30193.715659881807
2018,31,65+,5059.068672918536
2018,32,18 and under,9622.058159984454
2018,32,19-25,15510.691523960872
2018,32,26-34,40342.63659721594
2018,32,35-54,38576.94562542701
2018,32,55-64,27234.609160354135
2018,32,65+,6308.12898256802
2018,33,18 and under,4400.825319241533
2018,33,19-25,11029.43485795972
2018,33,26-34,35149.52179502327
2018,33,35-54,39296.799135391884
2018,33,55-64,32475.897356366473
2018,33,65+,10520.434340589247
2018,34,18 and under,2844.3291020521106
2018,34,19-25,10835.071344987855
2018,34,26-34,31207.493415473527
2018,34,35-54,36675.04961242607
2018,34,55-64,25213.896614473164
2018,34,65+,5786.982600971655
2018,35,18 and under,6325.1678686773275
2018,35,19-25,16335.700564118368
2018,35,26-34,23883.827303155893
2018,35,35-54,32400.124160220777
2018,35,55-64,23654.732207781253
2018,35,65+,4430.66716868368
2018,36,18 and under,3727.4547172337443
2018,36,19-25,11713.839244394245
2018,36,26-34,23756.4268812753
2018,36,35-54,32127.93008077063
2018,36,55-64,33216.49596469018
2018,36,65+,6809.349558123729
2018,37,18 and under,10625.835672471667
2018,37,19-25,16315.13398666281
2018,37,26-34,24408.959426327252
2018,37,35-54,34745.54153853111
2018,37,55-64,25079.311743678627
2018,37,65+,4133.86919052222
2018,38,18 and under,8629.452516409005
2018,38,19-25,20128.03819654567
2018,38,26-34,39240.643102653456
2018,38,35-54,36908.673741081504
2018,38,55-64,29164.569828886917
2018,38,65+,7491.92005187193
2018,39,18 and under,5010.928895763373
2018,39,19-25,16807.991328886303
2018,39,26-34,26714.295855215205
2018,39,35-54,31683.622581047883
2018,39,55-64,37180.2482702801
2018,39,65+,5569.404359016295
2018,40,18 and under,6490.922457440582
2018,40,19-25,14921.044392488258
2018,40,26-34,26616.5256301318
2018,40,35-54,32730.98269935658
2018,40,55-64,29295.8842800273
2018,40,65+,5536.700902378334
2018,41,18 and under,3362.160771035699
2018,41,19-25,15356.208028351719
2018,41,26-34,26198.667751263845
2018,41,35-54,36054.991594522944
2018,41,55-64,23549.973191791418
2018,41,65+,4695.257869779151
2018,42,18 and under,4005.113415731447
2018,42,19-25,13408.51967088153
2018,42,26-34,24338.732196065812
2018,42,35-54,35336.122441678075
2018,42,55-64,33023.416562528735
2018,42,65+,4679.523825110911
2018,44,18 and under,4719.070162337925
2018,44,19-25,13943.427407150935
2018,44,26-34,33305.579943619145
2018,44,35-54,31071.998962257825
2018,44,55-64,33532.88881692924
2018,44,65+,9440.660735970687
2018,45,18 and under,2358.136269780411
2018,45,19-25,11280.524473993039
2018,45,26-34,27958.80886187113
2018,45,35-54,29988.645455187696
2018,45,55-64,25211.6914091378
2018,45,65+,5453.956112887676
2018,46,18 and under,3169.5190075510154
2018,46,19-25,27204.355974564973
2018,46,26-34,27119.171700258106
2018,46,35-54,31089.08081669137
2018,46,55-64,27303.00675368276
2018,46,65+,8063.67187506858
2018,47,18 and under,2492.0225286222103
2018,47,19-25,20978.77927073835
2018,47,26-34,25473.276215185175
2018,47,35-54,30227.790353424123
2018,47,55-64,29138.17305212086
2018,47,65+,5987.551789957137
2018,48,18 and under,6198.867045725153
2018,48,19-25,14652.361869579427
2018,48,26-34,26994.47819591784
2018,48,35-54,35706.88302900323
2018,48,55-64,30796.342922188764
2018,48,65+,5880.320866313708
2018,49,18 and under,4281.130288041913
2018,49,19-25,18069.792132763658
2018,49,26-34,30589.182962183342
2018,49,35-54,41486.35239627037
2018,49,55-64,34177.66765423753
2018,49,65+,10604.237853998413
2018,50,18 and under,4831.456348887821
2018,50,19-25,12687.337198270687
2018,50,26-34,27732.651174883697
2018,50,35-54,31022.369955028393
2018,50,55-64,26873.726709820876
2018,50,65+,6574.042057547217
2018,51,18 and under,9394.745855617128
2018,51,19-25,12794.60716348693
2018,51,26-34,33835.649880056095
2018,51,35-54,36122.23885230362
2018,51,55-64,28040.19324526056
2018,51,65+,8079.893698554538
2018,53,18 and under,5031.833904218965
2018,53,19-25,13332.046274683229
2018,53,26-34,31542.67130387979
2018,53,35-54,40112.30152623747
2018,53,55-64,28935.463837033436
2018,53,65+,6835.922461231677
2018,54,18 and under,2752.42776398492
2018,54,19-25,16257.665242296389
2018,54,26-34,26226.058888696192
2018,54,35-54,28281.899363607998
2018,54,55-64,24595.061973253327
2018,54,65+,3421.597062991195
2018,55,18 and under,15361.956089626477
2018,55,19-25,17345.83221602287
2018,55,26-34,33446.76862647745
2018,55,35-54,34975.38700593068
2018,55,55-64,30533.200990720336
2018,55,65+,6308.222231301975
2018,56,18 and under,5587.463599555117
2018,56,19-25,17092.283736585283
2018,56,26-34,27703.54608816909
2018,56,35-54,36691.35830490019
2018,56,55-64,29345.479745661927
2018,56,65+,6665.964149155241
2019,1,18 and under,6677.935691835646
2019,1,19-25,15392.318776986487
2019,1,26-34,34113.56418176843
2019,1,35-54,30698.800965723953
2019,1,55-64,26184.8371849791
2019,1,65+,4867.818057989079
2019,2,18 and under,10003.42120764402
2019,2,19-25,17460.977460431157
2019,2,26-34,29676.77223569247
2019,2,35-54,38601.65980208592
2019,2,55-64,28066.23550828819
2019,2,65+,9154.341578827001
2019,4,18 and under,5518.999562505314
2019,4,19-25,16178.05612668352
2019,4,26-34,24058.074394084346
2019,4,35-54,39948.48741492484
2019,4,55-64,23249.839148364066
2019,4,65+,9695.382459890705
2019,5,18 and under,11015.265432806935
2019,5,19-25,14893.369047433822
2019,5,26-34,28507.744525995215
2019,5,35-54,31746.039842492588
2019,5,55-64,23657.30540529987
2019,5,65+,6029.03184881875
2019,6,18 and under,4758.476669775725
2019,6,19-25,15072.711711085421
2019,6,26-34,27363.797299759306
2019,6,35-54,35881.86019393473
2019,6,55-64,34310.99391334849
2019,6,65+,7414.509086136094
2019,8,18 and under,13652.855231048257
2019,8,19-25,14514.164179035366
2019,8,26-34,32072.43589843798
2019,8,35-54,40452.56663262234
2019,8,55-64,30316.045287143686
2019,8,65+,7539.069122548011
2019,9,18 and under,2060.5378071101563
2019,9,19-25,12166.137603098818
2019,9,26-34,29815.93965683713
2019,9,35-54,36574.23230365776
2019,9,55-64,31579.210823866873
2019,9,65+,4949.951210532767
2019,10,18 and under,8866.56233780246
2019,10,19-25,14728.860827750175
2019,10,26-34,23993.591256331983
2019,10,35-54,40010.986647356964
2019,10,55-64,28832.660534475508
2019,10,65+,4031.68711581816
2019,11,18 and under,7295.224367728518
2019,11,19-25,7404.459436424359
2019,11,26-34,26000.420674169778
2019,11,35-54,31825.194696239738
2019,11,55-64,21807.293465954477
2019,11,65+,7782.078315211863
2019,12,18 and under,3444.256811051383
2019,12,19-25,18031.129694018604
2019,12,26-34,26432.038085249515
2019,12,35-54,31975.453172362984
2019,12,55-64,32919.89872154496
2019,12,65+,5855.425410974482
2019,13,18 and under,5888.919657643646
2019,13,19-25,15705.160379330331
2019,13,26-34,26402.863566996093
2019,13,35-54,31111.63325860356
2019,13,55-64,28879.885728208446
2019,13,65+,4597.578933043264
2019,15,18 and under,3767.27033865966
2019,15,19-25,15943.500933335903
2019,15,26-34,33674.417740103956
2019,15,35-54,32379.02823262657
2019,15,55-64,36969.04053218919
2019,15,65+,7119.662924007857
2019,16,18 and under,10378.551374732397
2019,16,19-25,26735.545742339655
2019,16,26-34,24670.617107167865
2019,16,35-54,35813.97703026635
2019,16,55-64,24494.786525836444
2019,16,65+,2634.6289327305394
2019,17,18 and under,4211.328998078736
2019,17,19-25,13583.793786794457
2019,17,26-34,29520.704349416224
2019,17,35-54,38598.73749341794
2019,17,55-64,27922.516707137496
2019,17,65+,5123.27261209912
2019,18,18 and under,4289.057460578975
2019,18,19-25,17032.890392611804
2019,18,26-34,30664.862806143607
2019,18,35-54,36575.96979626523
2019,18,55-64,32639.241107003523
2019,18,65+,7080.379817628215
2019,19,18 and under,7296.765588127254
2019,19,19-25,16049.200102078106
2019,19,26-34,31097.04760428591
2019,19,35-54,34084.55630424767
2019,19,55-64,36398.72403614619
2019,19,65+,14576.954176181269
2019,20,18 and under,11570.018628522528
2019,20,19-25,18947.48127183875
2019,20,26-34,35562.43345310013
2019,20,35-54,35898.0496118789
2019,20,55-64,27740.8641711375
2019,20,65+,5355.120608352865
2019,21,18 and under,5137.355709034977
2019,21,19-25,15353.485239974463
2019,21,26-34,26457.159543377908
2019,21,35-54,42120.73194642858
2019,21,55-64,23970.85183843949
2019,21,65+,5800.522513491032
2019,22,18 and under,3268.1167605632577
2019,22,19-25,14582.1104346698
2019,22,26-34,25970.951089391223
2019,22,35-54,32323.8575879893
2019,22,55-64,24618.57696764451
2019,22,65+,7778.396717510092
2019,23,18 and under,7141.49799882613
2019,23,19-25,16905.64739229816
2019,23,26-34,18612.440009695965
2019,23,35-54,30781.575487196293
2019,23,55-64,27189.94048684958
2019,23,65+,6067.770734624223
2019,24,18 and under,3485.1284635850316
2019,24,19-25,17113.961554725112
2019,24,26-34,28762.114591875285
2019,24,35-54,47144.60840023861
2019,24,55-64,37731.07436547254
2019,24,65+,10564.354438014198
2019,25,18 and under,1556.5197924818103
2019,25,19-25,15724.110304821712
2019,25,26-34,29994.853650780708
2019,25,35-54,40476.548002642085
2019,25,55-64,35110.02147609024
2019,25,65+,8643.18722114922
2019,26,18 and under,5512.293321986287
2019,26,19-25,15730.842743364805
2019,26,26-34,26434.81398443234
2019,26,35-54,36110.64445243193
2019,26,55-64,33145.916127887234
2019,26,65+,5348.2216579880715
2019,27,18 and under,8194.66835298519
2019,27,19-25,15888.722963153308
2019,27,26-34,33172.98889916483
2019,27,35-54,38415.74254357981
2019,27,55-64,30505.111918017017
2019,27,65+,6864.0846451785
2019,28,18 and under,4589.98818336608
2019,28,19-25,9846.125947299373
2019,28,26-34,22550.793054159978
2019,28,35-54,29423.405797411033
2019,28,55-64,19085.015028347585
2019,28,65+,4301.156583369366
2019,29,18 and under,7166.363142491934
2019,29,19-25,15761.916712695265
2019,29,26-34,30017.335887028392
2019,29,35-54,29258.000637813308
2019,29,55-64,39132.19137833444
2019,29,65+,8314.70992308258
2019,30,18 and under,6504.556246637142
2019,30,19-25,16218.59904644991
2019,30,26-34,25915.48096167104
2019,30,35-54,31160.6453779077
2019,30,55-64,30020.6476814138
2019,30,65+,5139.836825155227
2019,31,18 and under,6478.203868658256
2019,31,19-25,12870.832454280997
2019,31,26-34,25524.401646004317
2019,31,35-54,39559.97732708433
2019,31,55-64,28702.61251801091
2019,31,65+,6671.733714538491
2019,32,18 and under,5261.465415392067
2019,32,19-25,16111.099372393817
2019,32,26-34,29294.620555949365
2019,32,35-54,39963.14570732556
2019,32,55-64,29975.13164293383
2019,32,65+,8859.441178201401
2019,33,18 and under,6799.838133195879
2019,33,19-25,15248.459096168786
2019,33,26-34,38253.64027147891
2019,33,35-54,40514.52937387828
2019,33,55-64,35100.06641354781
2019,33,65+,6094.771438055988
2019,34,18 and under,3983.181446306014
2019,34,19-25,11317.646398189887
2019,34,26-34,29338.05524040994
2019,34,35-54,38025.766212803646
2019,34,55-64,39229.70903335729
2019,34,65+,9328.17506031637
2019,35,18 and under,4391.0956219271375
2019,35,19-25,13256.79705856484
2019,35,26-34,29074.393875662987
2019,35,35-54,34134.48660764071
2019,35,55-64,21911.871959494794
2019,35,65+,4434.736767553007
2019,36,18 and under,4185.430688064981
2019,36,19-25,13102.884587547298
2019,36,26-34,24285.85236081313
2019,36,35-54,35630.41711578927
2019,36,55-64,28150.542375043813
2019,36,65+,6177.207723986403
2019,37,18 and under,6393.450242968094
2019,37,19-25,15853.31859729592
2019,37,26-34,29218.940304338623
2019,37,35-54,33444.47807383934
2019,37,55-64,24681.616171771446
2019,37,65+,4922.119065017681
2019,38,18 and under,6633.889366952979
2019,38,19-25,24431.316816317933
2019,38,26-34,35191.418785325506
2019,38,35-54,35603.57749431605
2019,38,55-64,29608.287563194794
2019,38,65+,7639.620976764673
2019,39,18 and under,7854.421218869586
