year,periodName,value,month_year,state_code
2005,August,1869336.0,2005-08,41
2005,July,1867160.0,2005-07,41
2005,June,1857510.0,2005-06,41
2005,May,1835609.0,2005-05,41
2005,April,1837701.0,2005-04,41
2005,March,1827376.0,2005-03,41
2005,February,1825949.0,2005-02,41
2005,January,1817933.0,2005-01,41
2004,December,1825227.0,2004-12,41
2004,November,1840273.0,2004-11,41
2004,October,1838257.0,2004-10,41
2004,September,1834581.0,2004-09,41
2004,August,1856692.0,2004-08,41
2004,July,1858506.0,2004-07,41
2004,June,1851648.0,2004-06,41
2004,May,1828138.0,2004-05,41
2004,April,1833717.0,2004-04,41
2004,March,1833640.0,2004-03,41
2004,February,1829015.0,2004-02,41
2004,January,1827649.0,2004-01,41
2003,December,1828065.0,2003-12,41
2003,November,1845255.0,2003-11,41
2003,October,1844763.0,2003-10,41
2003,September,1842525.0,2003-09,41
2003,August,1864318.0,2003-08,41
2003,July,1866659.0,2003-07,41
2003,June,1865888.0,2003-06,41
2003,May,1839460.0,2003-05,41
2003,April,1846861.0,2003-04,41
2003,March,1838541.0,2003-03,41
2003,February,1834770.0,2003-02,41
2003,January,1829432.0,2003-01,41
2002,December,1826311.0,2002-12,41
2002,November,1840972.0,2002-11,41
2002,October,1844713.0,2002-10,41
2002,September,1843891.0,2002-09,41
2002,August,1857580.0,2002-08,41
2002,July,1853703.0,2002-07,41
2002,June,1842745.0,2002-06,41
2002,May,1821418.0,2002-05,41
2002,April,1826376.0,2002-04,41
2002,March,1823165.0,2002-03,41
2002,February,1825206.0,2002-02,41
2002,January,1817819.0,2002-01,41
2019,December,6524296.0,2019-12,42
2019,November,6536425.0,2019-11,42
2019,October,6545629.0,2019-10,42
2019,September,6506111.0,2019-09,42
2019,August,6542283.0,2019-08,42
2019,July,6581549.0,2019-07,42
2019,June,6514786.0,2019-06,42
2019,May,6447401.0,2019-05,42
2019,April,6400636.0,2019-04,42
2019,March,6431249.0,2019-03,42
2019,February,6442370.0,2019-02,42
2019,January,6426941.0,2019-01,42
2018,December,6414534.0,2018-12,42
2018,November,6426448.0,2018-11,42
2018,October,6443162.0,2018-10,42
2018,September,6416810.0,2018-09,42
2018,August,6444773.0,2018-08,42
2018,July,6532214.0,2018-07,42
2018,June,6486457.0,2018-06,42
2018,May,6407182.0,2018-05,42
2018,April,6375628.0,2018-04,42
2018,March,6379219.0,2018-03,42
2018,February,6402952.0,2018-02,42
2018,January,6355146.0,2018-01,42
2017,December,6357963.0,2017-12,42
2017,November,6391263.0,2017-11,42
2017,October,6393747.0,2017-10,42
2017,September,6425958.0,2017-09,42
2017,August,6452083.0,2017-08,42
2017,July,6518180.0,2017-07,42
2017,June,6480883.0,2017-06,42
2017,May,6432434.0,2017-05,42
2017,April,6418529.0,2017-04,42
2017,March,6421057.0,2017-03,42
2017,February,6421987.0,2017-02,42
2017,January,6398474.0,2017-01,42
2016,December,6380336.0,2016-12,42
2016,November,6415571.0,2016-11,42
2016,October,6443575.0,2016-10,42
2016,September,6450243.0,2016-09,42
2016,August,6488055.0,2016-08,42
2016,July,6549088.0,2016-07,42
2016,June,6504411.0,2016-06,42
2016,May,6453973.0,2016-05,42
2016,April,6428045.0,2016-04,42
2016,March,6440554.0,2016-03,42
2016,February,6428830.0,2016-02,42
2016,January,6402784.0,2016-01,42
2015,December,6394208.0,2015-12,42
2015,November,6404743.0,2015-11,42
2015,October,6405211.0,2015-10,42
2015,September,6387297.0,2015-09,42
2015,August,6448278.0,2015-08,42
2015,July,6515573.0,2015-07,42
2015,June,6490205.0,2015-06,42
2015,May,6452634.0,2015-05,42
2015,April,6376336.0,2015-04,42
2015,March,6352866.0,2015-03,42
2015,February,6363397.0,2015-02,42
2015,January,6370587.0,2015-01,42
2014,December,6357083.0,2014-12,42
2014,November,6384386.0,2014-11,42
2014,October,6394857.0,2014-10,42
2014,September,6367586.0,2014-09,42
2014,August,6427391.0,2014-08,42
2014,July,6495770.0,2014-07,42
2014,June,6455953.0,2014-06,42
2014,May,6404767.0,2014-05,42
2014,April,6347264.0,2014-04,42
2014,March,6369750.0,2014-03,42
2014,February,6353921.0,2014-02,42
2014,January,6349525.0,2014-01,42
2013,December,6346918.0,2013-12,42
2013,November,6382118.0,2013-11,42
2013,October,6375500.0,2013-10,42
2013,September,6419979.0,2013-09,42
2013,August,6483612.0,2013-08,42
2013,July,6550887.0,2013-07,42
2013,June,6532394.0,2013-06,42
2013,May,6480187.0,2013-05,42
2013,April,6421317.0,2013-04,42
2013,March,6412983.0,2013-03,42
2013,February,6437329.0,2013-02,42
2013,January,6465699.0,2013-01,42
2012,December,6456516.0,2012-12,42
2012,November,6461582.0,2012-11,42
2012,October,6488442.0,2012-10,42
2012,September,6479252.0,2012-09,42
2012,August,6510093.0,2012-08,42
2012,July,6571772.0,2012-07,42
2012,June,6539130.0,2012-06,42
2012,May,6473414.0,2012-05,42
2012,April,6394825.0,2012-04,42
2012,March,6406725.0,2012-03,42
2012,February,6389602.0,2012-02,42
2012,January,6383908.0,2012-01,42
2011,December,6401662.0,2011-12,42
2011,November,6408926.0,2011-11,42
2011,October,6401406.0,2011-10,42
2011,September,6411802.0,2011-09,42
2011,August,6445944.0,2011-08,42
2011,July,6477082.0,2011-07,42
2011,June,6451913.0,2011-06,42
2011,May,6391965.0,2011-05,42
2011,April,6342262.0,2011-04,42
2011,March,6339889.0,2011-03,42
2011,February,6326336.0,2011-02,42
2011,January,6346875.0,2011-01,42
2010,December,6351726.0,2010-12,42
2010,November,6369703.0,2010-11,42
2010,October,6355519.0,2010-10,42
2010,September,6372978.0,2010-09,42
2010,August,6444373.0,2010-08,42
2010,July,6479941.0,2010-07,42
2010,June,6435883.0,2010-06,42
2010,May,6408274.0,2010-05,42
2010,April,6372262.0,2010-04,42
2010,March,6334926.0,2010-03,42
2010,February,6318716.0,2010-02,42
2010,January,6327086.0,2010-01,42
2009,December,6292311.0,2009-12,42
2009,November,6332737.0,2009-11,42
2009,October,6332564.0,2009-10,42
2009,September,6348251.0,2009-09,42
2009,August,6437887.0,2009-08,42
2009,July,6509296.0,2009-07,42
2009,June,6476767.0,2009-06,42
2009,May,6421733.0,2009-05,42
2009,April,6386248.0,2009-04,42
2009,March,6401531.0,2009-03,42
2009,February,6426962.0,2009-02,42
2009,January,6436868.0,2009-01,42
2008,December,6462934.0,2008-12,42
2008,November,6475296.0,2008-11,42
2008,October,6481940.0,2008-10,42
2008,September,6465383.0,2008-09,42
2008,August,6526540.0,2008-08,42
2008,July,6562471.0,2008-07,42
2008,June,6511635.0,2008-06,42
2008,May,6438073.0,2008-05,42
2008,April,6387954.0,2008-04,42
2008,March,6372149.0,2008-03,42
2008,February,6354767.0,2008-02,42
2008,January,6379282.0,2008-01,42
2007,December,6376881.0,2007-12,42
2007,November,6384986.0,2007-11,42
2007,October,6352023.0,2007-10,42
2007,September,6355278.0,2007-09,42
2007,August,6393372.0,2007-08,42
2007,July,6451428.0,2007-07,42
2007,June,6401320.0,2007-06,42
2007,May,6307108.0,2007-05,42
2007,April,6259729.0,2007-04,42
2007,March,6280994.0,2007-03,42
2007,February,6261256.0,2007-02,42
2007,January,6291592.0,2007-01,42
2006,December,6319377.0,2006-12,42
2006,November,6325197.0,2006-11,42
2006,October,6303656.0,2006-10,42
2006,September,6293253.0,2006-09,42
2006,August,6363618.0,2006-08,42
2006,July,6398857.0,2006-07,42
2006,June,6354017.0,2006-06,42
2006,May,6276417.0,2006-05,42
2006,April,6237982.0,2006-04,42
2006,March,6230036.0,2006-03,42
2006,February,6217105.0,2006-02,42
2006,January,6214528.0,2006-01,42
2005,December,6238468.0,2005-12,42
2005,November,6262319.0,2005-11,42
2005,October,6255420.0,2005-10,42
2005,September,6250640.0,2005-09,42
2005,August,6315510.0,2005-08,42
2005,July,6359412.0,2005-07,42
2005,June,6304012.0,2005-06,42
2005,May,6240900.0,2005-05,42
2005,April,6205141.0,2005-04,42
2005,March,6202448.0,2005-03,42
2005,February,6192737.0,2005-02,42
2005,January,6189809.0,2005-01,42
2004,December,6224912.0,2004-12,42
2004,November,6242267.0,2004-11,42
2004,October,6226324.0,2004-10,42
2004,September,6200930.0,2004-09,42
2004,August,6273155.0,2004-08,42
2004,July,6322860.0,2004-07,42
2004,June,6270485.0,2004-06,42
2004,May,6183016.0,2004-05,42
2004,April,6149684.0,2004-04,42
2004,March,6164709.0,2004-03,42
2004,February,6146720.0,2004-02,42
2004,January,6160274.0,2004-01,42
2003,December,6157457.0,2003-12,42
2003,November,6176796.0,2003-11,42
2003,October,6161011.0,2003-10,42
2003,September,6139513.0,2003-09,42
2003,August,6201517.0,2003-08,42
2003,July,6243771.0,2003-07,42
2003,June,6234808.0,2003-06,42
2003,May,6151673.0,2003-05,42
2003,April,6133194.0,2003-04,42
2003,March,6139651.0,2003-03,42
2003,February,6143896.0,2003-02,42
2003,January,6161022.0,2003-01,42
2002,December,6178514.0,2002-12,42
2002,November,6190012.0,2002-11,42
2002,October,6203989.0,2002-10,42
2002,September,6216036.0,2002-09,42
2002,August,6271976.0,2002-08,42
2002,July,6310328.0,2002-07,42
2002,June,6287566.0,2002-06,42
2002,May,6221095.0,2002-05,42
2002,April,6187155.0,2002-04,42
2002,March,6196301.0,2002-03,42
2002,February,6193722.0,2002-02,42
2002,January,6167023.0,2002-01,42
2019,December,1048331.0,2019-12,72
2019,November,1049995.0,2019-11,72
2019,October,1067044.0,2019-10,72
2019,September,1066859.0,2019-09,72
2019,August,1078607.0,2019-08,72
2019,July,1105444.0,2019-07,72
2019,June,1113225.0,2019-06,72
2019,May,1091373.0,2019-05,72
2019,April,1081928.0,2019-04,72
2019,March,1073349.0,2019-03,72
2019,February,1075897.0,2019-02,72
2019,January,1066418.0,2019-01,72
2018,December,1081049.0,2018-12,72
2018,November,1060831.0,2018-11,72
2018,October,1065075.0,2018-10,72
2018,September,1073438.0,2018-09,72
2018,August,1071226.0,2018-08,72
2018,July,1090835.0,2018-07,72
2018,June,1092834.0,2018-06,72
2018,May,1082136.0,2018-05,72
2018,April,1079760.0,2018-04,72
2018,March,1076139.0,2018-03,72
2018,February,1076605.0,2018-02,72
2018,January,1088312.0,2018-01,72
2017,December,1100456.0,2017-12,72
2017,November,1097249.0,2017-11,72
2017,October,1047505.0,2017-10,72
2017,September,1083296.0,2017-09,72
2017,August,1084803.0,2017-08,72
2017,July,1085324.0,2017-07,72
2017,June,1078640.0,2017-06,72
2017,May,1094856.0,2017-05,72
2017,April,1110885.0,2017-04,72
2017,March,1119162.0,2017-03,72
2017,February,1139771.0,2017-02,72
2017,January,1116539.0,2017-01,72
2016,December,1132074.0,2016-12,72
2016,November,1103959.0,2016-11,72
2016,October,1096819.0,2016-10,72
2016,September,1113280.0,2016-09,72
2016,August,1100997.0,2016-08,72
2016,July,1121103.0,2016-07,72
2016,June,1103507.0,2016-06,72
2016,May,1126486.0,2016-05,72
2016,April,1124662.0,2016-04,72
2016,March,1123672.0,2016-03,72
2016,February,1130282.0,2016-02,72
2016,January,1118663.0,2016-01,72
2015,December,1137067.0,2015-12,72
2015,November,1124068.0,2015-11,72
2015,October,1139468.0,2015-10,72
2015,September,1119690.0,2015-09,72
2015,August,1108193.0,2015-08,72
2015,July,1101463.0,2015-07,72
2015,June,1108668.0,2015-06,72
2015,May,1100883.0,2015-05,72
2015,April,1111657.0,2015-04,72
2015,March,1134027.0,2015-03,72
2015,February,1124927.0,2015-02,72
2015,January,1130061.0,2015-01,72
2014,December,1126421.0,2014-12,72
2014,November,1129745.0,2014-11,72
2014,October,1124003.0,2014-10,72
2014,September,1115797.0,2014-09,72
2014,August,1130000.0,2014-08,72
2014,July,1120368.0,2014-07,72
2014,June,1121815.0,2014-06,72
2014,May,1125135.0,2014-05,72
2014,April,1129699.0,2014-04,72
2014,March,1143451.0,2014-03,72
2014,February,1150954.0,2014-02,72
2014,January,1167729.0,2014-01,72
2013,December,1173196.0,2013-12,72
2013,November,1168031.0,2013-11,72
2013,October,1164219.0,2013-10,72
2013,September,1159537.0,2013-09,72
2013,August,1165171.0,2013-08,72
2013,July,1169063.0,2013-07,72
2013,June,1160314.0,2013-06,72
2013,May,1153786.0,2013-05,72
2013,April,1148295.0,2013-04,72
2013,March,1160687.0,2013-03,72
2013,February,1175692.0,2013-02,72
2013,January,1197850.0,2013-01,72
2012,December,1188357.0,2012-12,72
2012,November,1185203.0,2012-11,72
2012,October,1184584.0,2012-10,72
2012,September,1177843.0,2012-09,72
2012,August,1181932.0,2012-08,72
2012,July,1205079.0,2012-07,72
2012,June,1198532.0,2012-06,72
2012,May,1194456.0,2012-05,72
2012,April,1185581.0,2012-04,72
2012,March,1200633.0,2012-03,72
2012,February,1209594.0,2012-02,72
2012,January,1219603.0,2012-01,72
2011,December,1217616.0,2011-12,72
2011,November,1214929.0,2011-11,72
2011,October,1218429.0,2011-10,72
2011,September,1209701.0,2011-09,72
2011,August,1196031.0,2011-08,72
2011,July,1211782.0,2011-07,72
2011,June,1224970.0,2011-06,72
2011,May,1217185.0,2011-05,72
2011,April,1221071.0,2011-04,72
2011,March,1230197.0,2011-03,72
2011,February,1228820.0,2011-02,72
2011,January,1252120.0,2011-01,72
2010,December,1247189.0,2010-12,72
2010,November,1267415.0,2010-11,72
2010,October,1270190.0,2010-10,72
2010,September,1265550.0,2010-09,72
2010,August,1253107.0,2010-08,72
2010,July,1258594.0,2010-07,72
2010,June,1271923.0,2010-06,72
2010,May,1270994.0,2010-05,72
2010,April,1281091.0,2010-04,72
2010,March,1272675.0,2010-03,72
2010,February,1273544.0,2010-02,72
2010,January,1291699.0,2010-01,72
2009,December,1281411.0,2009-12,72
2009,November,1291505.0,2009-11,72
2009,October,1300487.0,2009-10,72
2009,September,1294289.0,2009-09,72
2009,August,1287101.0,2009-08,72
2009,July,1302684.0,2009-07,72
2009,June,1294392.0,2009-06,72
2009,May,1310650.0,2009-05,72
2009,April,1313192.0,2009-04,72
2009,March,1295949.0,2009-03,72
2009,February,1320900.0,2009-02,72
2009,January,1322599.0,2009-01,72
2008,December,1345972.0,2008-12,72
2008,November,1349853.0,2008-11,72
2008,October,1332242.0,2008-10,72
2008,September,1336233.0,2008-09,72
2008,August,1340319.0,2008-08,72
2008,July,1339648.0,2008-07,72
2008,June,1354519.0,2008-06,72
2008,May,1356494.0,2008-05,72
2008,April,1340644.0,2008-04,72
2008,March,1346571.0,2008-03,72
2008,February,1359444.0,2008-02,72
2008,January,1349140.0,2008-01,72
2007,December,1347027.0,2007-12,72
2007,November,1355456.0,2007-11,72
2007,October,1354349.0,2007-10,72
2007,September,1355205.0,2007-09,72
2007,August,1369952.0,2007-08,72
2007,July,1376050.0,2007-07,72
2007,June,1389577.0,2007-06,72
2007,May,1396669.0,2007-05,72
2007,April,1406842.0,2007-04,72
2007,March,1427612.0,2007-03,72
2007,February,1449619.0,2007-02,72
2007,January,1419946.0,2007-01,72
2006,December,1412567.0,2006-12,72
2006,November,1420182.0,2006-11,72
2006,October,1411301.0,2006-10,72
2006,September,1419640.0,2006-09,72
2006,August,1403733.0,2006-08,72
2006,July,1401807.0,2006-07,72
2006,June,1430460.0,2006-06,72
2006,May,1432289.0,2006-05,72
2006,April,1442682.0,2006-04,72
2006,March,1429860.0,2006-03,72
2006,February,1411740.0,2006-02,72
2006,January,1422224.0,2006-01,72
2005,December,1378789.0,2005-12,72
2005,November,1396829.0,2005-11,72
2005,October,1386419.0,2005-10,72
2005,September,1407844.0,2005-09,72
2005,August,1394525.0,2005-08,72
2005,July,1388588.0,2005-07,72
2005,June,1414211.0,2005-06,72
2005,May,1380914.0,2005-05,72
2005,April,1346166.0,2005-04,72
2005,March,1360142.0,2005-03,72
2005,February,1336268.0,2005-02,72
2005,January,1346044.0,2005-01,72
2004,December,1355980.0,2004-12,72
2004,November,1346031.0,2004-11,72
2004,October,1348220.0,2004-10,72
2004,September,1355743.0,2004-09,72
2004,August,1356604.0,2004-08,72
2004,July,1337067.0,2004-07,72
2004,June,1357869.0,2004-06,72
2004,May,1341139.0,2004-05,72
2004,April,1347231.0,2004-04,72
2004,March,1356858.0,2004-03,72
2004,February,1328943.0,2004-02,72
2004,January,1332886.0,2004-01,72
2003,December,1342181.0,2003-12,72
2003,November,1338807.0,2003-11,72
2003,October,1331782.0,2003-10,72
2003,September,1312677.0,2003-09,72
2003,August,1330673.0,2003-08,72
2003,July,1350818.0,2003-07,72
2003,June,1375216.0,2003-06,72
2003,May,1375365.0,2003-05,72
2003,April,1364717.0,2003-04,72
2003,March,1351500.0,2003-03,72
2003,February,1341867.0,2003-02,72
2003,January,1333783.0,2003-01,72
2002,December,1310872.0,2002-12,72
2002,November,1322475.0,2002-11,72
2002,October,1311769.0,2002-10,72
2002,September,1319974.0,2002-09,72
2002,August,1323199.0,2002-08,72
2002,July,1316935.0,2002-07,72
2002,June,1342171.0,2002-06,72
2002,May,1323709.0,2002-05,72
2002,April,1321075.0,2002-04,72
2002,March,1327237.0,2002-03,72
2002,February,1343626.0,2002-02,72
2002,January,1293401.0,2002-01,72
2019,December,558770.0,2019-12,44
2019,November,560489.0,2019-11,44
2019,October,557600.0,2019-10,44
2019,September,556320.0,2019-09,44
2019,August,560466.0,2019-08,44
2019,July,562181.0,2019-07,44
2019,June,557755.0,2019-06,44
2019,May,550312.0,2019-05,44
2019,April,548414.0,2019-04,44
2019,March,549669.0,2019-03,44
2019,February,552145.0,2019-02,44
2019,January,552518.0,2019-01,44
2018,December,555833.0,2018-12,44
2018,November,557467.0,2018-11,44
2018,October,554519.0,2018-10,44
2018,September,554792.0,2018-09,44
2018,August,559023.0,2018-08,44
2018,July,561767.0,2018-07,44
2018,June,557695.0,2018-06,44
2018,May,551086.0,2018-05,44
2018,April,549421.0,2018-04,44
2018,March,550028.0,2018-03,44
2018,February,552258.0,2018-02,44
2018,January,550758.0,2018-01,44
2017,December,555115.0,2017-12,44
2017,November,557157.0,2017-11,44
2017,October,553991.0,2017-10,44
2017,September,554117.0,2017-09,44
2017,August,558239.0,2017-08,44
2017,July,560577.0,2017-07,44
2017,June,556596.0,2017-06,44
2017,May,548620.0,2017-05,44
2017,April,546999.0,2017-04,44
2017,March,547530.0,2017-03,44
2017,February,549227.0,2017-02,44
2017,January,549301.0,2017-01,44
2016,December,552170.0,2016-12,44
2016,November,554703.0,2016-11,44
2016,October,553325.0,2016-10,44
2016,September,553540.0,2016-09,44
2016,August,558076.0,2016-08,44
2016,July,560866.0,2016-07,44
2016,June,556841.0,2016-06,44
2016,May,549557.0,2016-05,44
2016,April,548548.0,2016-04,44
2016,March,549630.0,2016-03,44
2016,February,550618.0,2016-02,44
2016,January,550248.0,2016-01,44
2015,December,554527.0,2015-12,44
2015,November,556400.0,2015-11,44
2015,October,553693.0,2015-10,44
2015,September,552941.0,2015-09,44
2015,August,558025.0,2015-08,44
2015,July,561205.0,2015-07,44
2015,June,558607.0,2015-06,44
2015,May,553148.0,2015-05,44
2015,April,550137.0,2015-04,44
2015,March,550125.0,2015-03,44
2015,February,551141.0,2015-02,44
2015,January,553167.0,2015-01,44
2014,December,556245.0,2014-12,44
2014,November,558094.0,2014-11,44
2014,October,555508.0,2014-10,44
2014,September,556137.0,2014-09,44
2014,August,560440.0,2014-08,44
2014,July,562897.0,2014-07,44
2014,June,559196.0,2014-06,44
2014,May,553488.0,2014-05,44
2014,April,552550.0,2014-04,44
2014,March,553609.0,2014-03,44
2014,February,555136.0,2014-02,44
2014,January,555647.0,2014-01,44
2013,December,557443.0,2013-12,44
2013,November,559795.0,2013-11,44
2013,October,557971.0,2013-10,44
2013,September,557779.0,2013-09,44
2013,August,561919.0,2013-08,44
2013,July,563474.0,2013-07,44
2013,June,559661.0,2013-06,44
2013,May,551662.0,2013-05,44
2013,April,550887.0,2013-04,44
2013,March,552243.0,2013-03,44
2013,February,554211.0,2013-02,44
2013,January,556062.0,2013-01,44
2012,December,558640.0,2012-12,44
2012,November,560667.0,2012-11,44
2012,October,559630.0,2012-10,44
2012,September,559532.0,2012-09,44
2012,August,563738.0,2012-08,44
2012,July,564417.0,2012-07,44
2012,June,560571.0,2012-06,44
2012,May,553422.0,2012-05,44
2012,April,552556.0,2012-04,44
2012,March,554755.0,2012-03,44
2012,February,556871.0,2012-02,44
2012,January,557038.0,2012-01,44
2011,December,559935.0,2011-12,44
2011,November,562291.0,2011-11,44
2011,October,560111.0,2011-10,44
2011,September,558452.0,2011-09,44
2011,August,563565.0,2011-08,44
2011,July,566053.0,2011-07,44
2011,June,562353.0,2011-06,44
2011,May,555847.0,2011-05,44
2011,April,555939.0,2011-04,44
2011,March,557121.0,2011-03,44
2011,February,558699.0,2011-02,44
2011,January,560307.0,2011-01,44
2010,December,564839.0,2010-12,44
2010,November,567528.0,2010-11,44
2010,October,565253.0,2010-10,44
2010,September,566212.0,2010-09,44
2010,August,573911.0,2010-08,44
2010,July,575319.0,2010-07,44
2010,June,569685.0,2010-06,44
2010,May,563832.0,2010-05,44
2010,April,563390.0,2010-04,44
2010,March,562588.0,2010-03,44
2010,February,563426.0,2010-02,44
2010,January,564462.0,2010-01,44
2009,December,566092.0,2009-12,44
2009,November,568013.0,2009-11,44
2009,October,565524.0,2009-10,44
2009,September,565400.0,2009-09,44
2009,August,571512.0,2009-08,44
2009,July,573895.0,2009-07,44
2009,June,570089.0,2009-06,44
2009,May,563515.0,2009-05,44
2009,April,564240.0,2009-04,44
2009,March,564868.0,2009-03,44
2009,February,566873.0,2009-02,44
2009,January,567344.0,2009-01,44
2008,December,570336.0,2008-12,44
2008,November,571686.0,2008-11,44
2008,October,569642.0,2008-10,44
2008,September,569632.0,2008-09,44
2008,August,575701.0,2008-08,44
2008,July,577012.0,2008-07,44
2008,June,573069.0,2008-06,44
2008,May,566163.0,2008-05,44
2008,April,566216.0,2008-04,44
2008,March,566590.0,2008-03,44
2008,February,567968.0,2008-02,44
2008,January,569919.0,2008-01,44
2007,December,572226.0,2007-12,44
2007,November,573689.0,2007-11,44
2007,October,571964.0,2007-10,44
2007,September,572201.0,2007-09,44
2007,August,578794.0,2007-08,44
2007,July,581130.0,2007-07,44
2007,June,576633.0,2007-06,44
2007,May,569226.0,2007-05,44
2007,April,568708.0,2007-04,44
2007,March,569443.0,2007-03,44
2007,February,571202.0,2007-02,44
2007,January,572863.0,2007-01,44
2006,December,575432.0,2006-12,44
2006,November,576438.0,2006-11,44
2006,October,573977.0,2006-10,44
2006,September,573224.0,2006-09,44
2006,August,578707.0,2006-08,44
2006,July,579749.0,2006-07,44
2006,June,576300.0,2006-06,44
2006,May,567987.0,2006-05,44
2006,April,567993.0,2006-04,44
2006,March,566611.0,2006-03,44
2006,February,566947.0,2006-02,44
2006,January,567844.0,2006-01,44
2005,December,570261.0,2005-12,44
2005,November,571348.0,2005-11,44
2005,October,568857.0,2005-10,44
2005,September,568384.0,2005-09,44
2005,August,574291.0,2005-08,44
2005,July,574836.0,2005-07,44
2005,June,569112.0,2005-06,44
2005,May,559711.0,2005-05,44
2005,April,558458.0,2005-04,44
2005,March,557500.0,2005-03,44
2005,February,557906.0,2005-02,44
2005,January,558159.0,2005-01,44
2004,December,559895.0,2004-12,44
2004,November,561242.0,2004-11,44
2004,October,558954.0,2004-10,44
2004,September,558280.0,2004-09,44
2004,August,564563.0,2004-08,44
2004,July,566474.0,2004-07,44
2004,June,561797.0,2004-06,44
2004,May,554111.0,2004-05,44
2004,April,554124.0,2004-04,44
2004,March,553577.0,2004-03,44
2004,February,554710.0,2004-02,44
2004,January,556522.0,2004-01,44
2003,December,559138.0,2003-12,44
2003,November,561157.0,2003-11,44
2003,October,559937.0,2003-10,44
2003,September,560289.0,2003-09,44
2003,August,566711.0,2003-08,44
2003,July,568746.0,2003-07,44
2003,June,565621.0,2003-06,44
2003,May,557118.0,2003-05,44
2003,April,556214.0,2003-04,44
2003,March,556199.0,2003-03,44
2003,February,556805.0,2003-02,44
2003,January,557857.0,2003-01,44
2002,December,557309.0,2002-12,44
2002,November,556972.0,2002-11,44
2002,October,553658.0,2002-10,44
2002,September,552507.0,2002-09,44
2002,August,556907.0,2002-08,44
2002,July,556615.0,2002-07,44
2002,June,552535.0,2002-06,44
2002,May,543948.0,2002-05,44
2002,April,542733.0,2002-04,44
2002,March,542502.0,2002-03,44
2002,February,543365.0,2002-02,44
2002,January,544020.0,2002-01,44
2019,December,2372013.0,2019-12,45
2019,November,2372583.0,2019-11,45
2019,October,2384080.0,2019-10,45
2019,September,2366932.0,2019-09,45
2019,August,2385686.0,2019-08,45
2019,July,2402172.0,2019-07,45
2019,June,2400898.0,2019-06,45
2019,May,2377726.0,2019-05,45
2019,April,2363633.0,2019-04,45
2019,March,2370345.0,2019-03,45
2019,February,2361320.0,2019-02,45
2019,January,2355435.0,2019-01,45
2018,December,2349882.0,2018-12,45
2018,November,2341148.0,2018-11,45
2018,October,2350787.0,2018-10,45
2018,September,2333172.0,2018-09,45
2018,August,2347796.0,2018-08,45
2018,July,2369633.0,2018-07,45
2018,June,2370505.0,2018-06,45
2018,May,2337216.0,2018-05,45
2018,April,2321601.0,2018-04,45
2018,March,2324281.0,2018-03,45
2018,February,2322039.0,2018-02,45
2018,January,2311206.0,2018-01,45
2017,December,2301810.0,2017-12,45
2017,November,2302767.0,2017-11,45
2017,October,2314003.0,2017-10,45
2017,September,2311427.0,2017-09,45
2017,August,2328093.0,2017-08,45
2017,July,2344677.0,2017-07,45
2017,June,2339537.0,2017-06,45
2017,May,2312315.0,2017-05,45
2017,April,2300886.0,2017-04,45
2017,March,2301531.0,2017-03,45
2017,February,2294356.0,2017-02,45
2017,January,2289791.0,2017-01,45
2016,December,2283307.0,2016-12,45
2016,November,2283246.0,2016-11,45
2016,October,2296012.0,2016-10,45
2016,September,2295569.0,2016-09,45
2016,August,2312214.0,2016-08,45
2016,July,2328451.0,2016-07,45
2016,June,2327426.0,2016-06,45
2016,May,2300476.0,2016-05,45
2016,April,2291433.0,2016-04,45
2016,March,2293143.0,2016-03,45
2016,February,2278744.0,2016-02,45
2016,January,2271576.0,2016-01,45
2015,December,2272151.0,2015-12,45
2015,November,2270296.0,2015-11,45
2015,October,2281975.0,2015-10,45
2015,September,2264329.0,2015-09,45
2015,August,2285625.0,2015-08,45
2015,July,2303881.0,2015-07,45
2015,June,2305630.0,2015-06,45
2015,May,2288097.0,2015-05,45
2015,April,2261457.0,2015-04,45
2015,March,2252583.0,2015-03,45
2015,February,2244824.0,2015-02,45
2015,January,2245101.0,2015-01,45
2014,December,2234561.0,2014-12,45
2014,November,2240944.0,2014-11,45
2014,October,2247266.0,2014-10,45
2014,September,2236385.0,2014-09,45
2014,August,2247523.0,2014-08,45
2014,July,2257202.0,2014-07,45
2014,June,2250088.0,2014-06,45
2014,May,2220731.0,2014-05,45
2014,April,2191203.0,2014-04,45
2014,March,2193649.0,2014-03,45
2014,February,2176107.0,2014-02,45
2014,January,2172480.0,2014-01,45
2013,December,2167974.0,2013-12,45
2013,November,2179122.0,2013-11,45
2013,October,2188428.0,2013-10,45
2013,September,2194734.0,2013-09,45
2013,August,2207958.0,2013-08,45
2013,July,2223596.0,2013-07,45
2013,June,2232726.0,2013-06,45
2013,May,2203328.0,2013-05,45
2013,April,2181962.0,2013-04,45
2013,March,2168532.0,2013-03,45
2013,February,2170460.0,2013-02,45
2013,January,2172789.0,2013-01,45
2012,December,2175560.0,2012-12,45
2012,November,2173493.0,2012-11,45
2012,October,2190133.0,2012-10,45
2012,September,2180983.0,2012-09,45
2012,August,2202225.0,2012-08,45
2012,July,2220976.0,2012-07,45
2012,June,2225686.0,2012-06,45
2012,May,2198572.0,2012-05,45
2012,April,2176643.0,2012-04,45
2012,March,2172100.0,2012-03,45
2012,February,2167648.0,2012-02,45
2012,January,2158506.0,2012-01,45
